cod_comuna,ag,cod_barrio,barrio,formalidad,ue026a1_nu,ciiu_2,label_ciiu2,ciiu_3,label_ciiu3,ciiu_4,label_ciiu4,x,y
2,843291,92,SAN VICENTE,Formal,2,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061285.089,875383.2674
2,843291,92,SAN VICENTE,Formal,2,21,Fabricacion de papel,210,"Fabricación de papel, cartón y productos de papel y cartón",2102,"Fabricación de papel y cartón ondulado, fabricación de envases, empaques y de embalajes de papel y cartón.",1061232.685,875378.2639
2,843291,92,SAN VICENTE,Informal,2,19,Curtido y preparado de cueros,193,"Fabricación de artículos de viaje, bolsos de mano, y artículos similares; fabricación de artículos de talabartería y guarnicionería",1932,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en materiales sintéticos, plásticos e imitaciones de cuero.",1061289.51,875336.7585
2,843294,92,SAN VICENTE,Formal,2,36,Fabricacion de muebles,369,Industrias manufactureras ncp,3699,Otras industrias manufactureras ncp. ,1061022.455,875312.5395
2,843296,92,SAN VICENTE,Formal,1,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",209,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2090,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería.",1060977.08,875258.6397
2,843296,92,SAN VICENTE,Formal,2,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061062.982,875261.3601
2,843298,91,SANTA MONICA RESIDENCIAL,Formal,4,17,Fabricacion de productos textiles,171,Preparación e hilatura de fibras textiles,1710,Preparación e hilatura de fibras textiles.,1060897.578,875068.3048
2,843298,91,SANTA MONICA RESIDENCIAL,Formal,10,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1060862.596,875037.5595
2,843300,92,SAN VICENTE,Formal,2,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061089.6,875143.7462
2,843300,92,SAN VICENTE,Formal,3,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1061021.114,875111.7475
2,843300,92,SAN VICENTE,Formal,2,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",204,Fabricación de recipientes de madera,2040,Fabricación de recipientes de madera,1061023.574,875136.8732
2,843301,92,SAN VICENTE,Formal,1,19,Curtido y preparado de cueros,192,Fabricación de calzado,1923,"Fabricación de calzado de caucho, excepto el calzado deportivo",1061108.993,874994.9557
2,843301,92,SAN VICENTE,Formal,2,19,Curtido y preparado de cueros,193,"Fabricación de artículos de viaje, bolsos de mano, y artículos similares; fabricación de artículos de talabartería y guarnicionería",1932,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en materiales sintéticos, plásticos e imitaciones de cuero.",1061114.949,875001.454
2,843301,92,SAN VICENTE,Formal,2,36,Fabricacion de muebles,361,Fabricación de muebles,3611,Fabricación de muebles para el hogar,1061091.034,875011.2791
2,843301,92,SAN VICENTE,Formal,1,19,Curtido y preparado de cueros,192,Fabricación de calzado,1921,"Fabricación de calzado de cuero y piel; con cualquier tipo de suela, excepto el calzado deportivo",1061040.485,875048.3223
2,843301,92,SAN VICENTE,Formal,4,17,Fabricacion de productos textiles,171,Preparación e hilatura de fibras textiles,1710,Preparación e hilatura de fibras textiles.,1061119.868,874998.2611
2,843301,92,SAN VICENTE,Formal,26,22,Actividades de edicion e impresion y de reproduccion de grabaciones,222,Actividades de impresión,2220,Actividades de impresión,1061064.773,875000.2279
2,843303,91,SANTA MONICA RESIDENCIAL,Formal,2,17,Fabricacion de productos textiles,174,Fabricación de otros productos textiles,1742,Fabricación de tapices y alfombras para pisos,1060920.416,875025.7134
2,843303,91,SANTA MONICA RESIDENCIAL,Informal,6,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1060848.488,875000.9523
2,843303,91,SANTA MONICA RESIDENCIAL,Formal,2,15,Elaboracion de productos alimenticios y de bebidas,152,"Elaboración de frutas, legumbres, hortalizas, aceites y grasas de origen vegetal y animal",1522,Elaboración de aceites y grasas de origen vegetal y animal,1060899.884,874918.9153
2,843303,91,SANTA MONICA RESIDENCIAL,Formal,3,19,Curtido y preparado de cueros,193,"Fabricación de artículos de viaje, bolsos de mano, y artículos similares; fabricación de artículos de talabartería y guarnicionería",1932,"Fabricación de artículos de viaje, bolsos de mano y artículos similares elaborados en materiales sintéticos, plásticos e imitaciones de cuero.",1060842.67,874969.8832
2,843304,92,SAN VICENTE,Informal,4,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1060914.799,874861.3933
2,843304,92,SAN VICENTE,Formal,2,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1060843.3,874868.0242
2,843305,92,SAN VICENTE,Formal,5,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1060960.177,874909.8184
2,843305,92,SAN VICENTE,Formal,5,30,"Fabricacion de maquinaria de oficina, contabilidad e informatica",300,"Fabricación de maquinaria de oficina, contabilidad e informática",3000,"Fabricación de maquinaria de oficina , contabilidad  e informática",1060923.859,874876.0246
2,843305,92,SAN VICENTE,Formal,4,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1060946.398,874851.0907
2,843307,92,SAN VICENTE,Informal,1,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061100.424,874868.4496
2,843308,92,SAN VICENTE,Formal,11,22,Actividades de edicion e impresion y de reproduccion de grabaciones,221,Actividades de edición,2219,Otros trabajos de edición,1060964.551,874762.7078
2,843308,92,SAN VICENTE,Formal,5,17,Fabricacion de productos textiles,174,Fabricación de otros productos textiles,1742,Fabricación de tapices y alfombras para pisos,1061008.953,874799.7289
2,843311,92,SAN VICENTE,Formal,5,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061159.281,874774.4182
2,843311,92,SAN VICENTE,Formal,16,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061163.251,874709.1612
2,843311,92,SAN VICENTE,Formal,2,36,Fabricacion de muebles,369,Industrias manufactureras ncp,3691,Fabricación de joyas y de artículos conexos,1061191.286,874735.9781
2,843313,92,SAN VICENTE,Informal,2,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061177.409,874896.6373
2,843314,92,SAN VICENTE,Formal,1,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061221.012,874915.8068
2,843316,92,SAN VICENTE,Formal,2,36,Fabricacion de muebles,369,Industrias manufactureras ncp,3699,Otras industrias manufactureras ncp. ,1061185.283,875135.5337
2,843317,92,SAN VICENTE,Formal,2,19,Curtido y preparado de cueros,192,Fabricación de calzado,1921,"Fabricación de calzado de cuero y piel; con cualquier tipo de suela, excepto el calzado deportivo",1061127.922,875159.1559
2,843319,92,SAN VICENTE,Formal,6,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",209,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2090,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería.",1061227.53,875263.8635
2,843322,92,SAN VICENTE,Informal,2,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1061334.909,875079.0679
2,843322,92,SAN VICENTE,Informal,2,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1061318.468,875087.7615
2,843322,92,SAN VICENTE,Informal,1,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1061338.336,875109.5462
2,843322,92,SAN VICENTE,Formal,6,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061317.61,875107.9752
2,843322,92,SAN VICENTE,Informal,1,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1061342.135,875090.8077
2,843322,92,SAN VICENTE,Formal,2,19,Curtido y preparado de cueros,192,Fabricación de calzado,1922,"Fabricación de calzado de materiales textiles; con cualquier tipo de suela, excepto el calzado deportivo",1061323.647,875086.2995
2,843322,92,SAN VICENTE,Formal,1,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1061314.275,875071.7916
2,843322,92,SAN VICENTE,Formal,3,22,Actividades de edicion e impresion y de reproduccion de grabaciones,221,Actividades de edición,2213,Edición de materiales grabados,1061299.057,875046.5551
2,843322,92,SAN VICENTE,Formal,3,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1061321.073,875059.0532
2,843322,92,SAN VICENTE,Formal,4,17,Fabricacion de productos textiles,173,Acabado de productos textiles no producidos en la misma unidad de producción,1730,Acabado de productos textiles no producidos en la misma unidad de producción,1061322.134,875058.4182
2,843326,92,SAN VICENTE,Formal,18,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061390.272,875172.8315
2,843326,92,SAN VICENTE,Formal,4,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061347.688,875231.1848
2,843334,92,SAN VICENTE,Formal,2,17,Fabricacion de productos textiles,171,Preparación e hilatura de fibras textiles,1710,Preparación e hilatura de fibras textiles.,1061247.387,874938.4376
2,843334,92,SAN VICENTE,Informal,2,18,Fabricacion de prendas de vestir,181,"Fabricación de prendas de vestir, excepto las de piel",1810,"Fabricación de prendas de vestir, excepto prendas de piel",1061341.282,874985.2203
2,843334,92,SAN VICENTE,Formal,3,36,Fabricacion de muebles,361,Fabricación de muebles,3611,Fabricación de muebles para el hogar,1061370.878,874945.5654
2,843334,92,SAN VICENTE,Formal,3,22,Actividades de edicion e impresion y de reproduccion de grabaciones,223,Actividades de servicios relacionadas con las de impresión,2231,"Arte, diseño y composición",1061297.466,874907.6904
2,843335,92,SAN VICENTE,Formal,28,29,Fabricacion de maquinaria y equipo ncp,293,Fabricación de aparatos de uso doméstico ncp,2930,Fabricación de aparatos de uso doméstico  ncp,1061380.589,874909.197
2,843335,92,SAN VICENTE,Formal,18,15,Elaboracion de productos alimenticios y de bebidas,155,"Elaboración de productos de panadería, macarrones, fideos, alcuzcuz y productos farináceos similares",1551,Elaboración de productos de panadería,1061295.882,874869.5771
2,843336,92,SAN VICENTE,Formal,1,20,"Transformacion de la madera y fabricacion de productos de madera y de corcho, excepto muebles",209,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería",2090,"Fabricación de otros productos de madera; fabricación de artículos de corcho, cestería y espartería.",1061316.686,874787.6565
2,843337,92,SAN VICENTE,Informal,2,15,Elaboracion de productos alimenticios y de bebidas,154,"Elaboración de productos de molinería, de almidones y productos derivados del almidón y alimentos preparados para animales",1542,Elaboración de almidones y de productos derivados del almidón,1061280.457,874734.0496
